Date,Month,Day,Year,WeekDay,Count,Institute,Program,Booking Event Type,financialYear
11/6/12,11,6,2012,Tuesday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,4,"U of MD, Baltimore",PharmD in Pharmacy,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/6/12,11,6,2012,Tuesday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,5,Towson University,B.S. in Early Childhood Education,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,6,"U of MD, College Park",B.A. in Criminology & Criminal Justice,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,6,Towson University,B.S. in Elementary & Special Education,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, Baltimore",PharmD in Pharmacy,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, University College",Graduate Programs,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, College Park",B.A. in Criminology & Criminal Justice,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,3,"U of MD, University College",Graduate Programs,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,4,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,7,University of Baltimore,B.S. in Health Systems Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/7/12,11,7,2012,Wednesday,6,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,8,University of Baltimore,B.S. in Health Systems Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,"U of MD, College Park",B.A. in Criminology & Criminal Justice,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,University of Baltimore,B.S. in Health Systems Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,3,"U of MD, University College",Undergraduate Programs,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, University College",Undergraduate Programs,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,3,"U of MD, University College",Graduate Programs,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,"U of MD, College Park",M. Ed. Certification in Elem. & Sec. Subjects ,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/8/12,11,8,2012,Thursday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,3,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,4,"U of MD, University College",Graduate Programs,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,2,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,3,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,3,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,4,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2013
11/9/12,11,9,2012,Friday,5,"U of MD, Baltimore",PharmD in Pharmacy,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,4,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, University College",Undergraduate Programs,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, College Park",M.S. in Business & Management (Accounting),Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,3,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,3,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,3,"U of MD, College Park",Master of Library Science (MLS),Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,3,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,4,"U of MD, Baltimore",PharmD in Pharmacy,Academic Study Session,FY2013
11/10/12,11,10,2012,Saturday,4,"U of MD, Baltimore",PharmD in Pharmacy,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,4,"U of MD, College Park",B.A. in Criminology & Criminal Justice,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,4,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,USG Student Organization,Political Science Student Organization (PSSO),Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, University College",Graduate Programs,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",B.S. in Public Health,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,2,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,5,"U of MD, College Park",Master of Business Administration (MBA),Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,6,"U of MD, Baltimore County",M.P.S. in Industrial Organizational Psychology,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/11/12,11,11,2012,Sunday,6,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,4,"U of MD, College Park",B.A. in Communication,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,5,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,5,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, Baltimore County",B.A. in Social Work,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, Baltimore County",B.A. in Psychology,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,4,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, Baltimore",B.S. in Nursing ,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, College Park",B.S. in Biological Sciences,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,2,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, College Park",B.S. in Business Management,Academic Study Session,FY2013
11/12/12,11,12,2012,Monday,3,"U of MD, Baltimore County",B.A. in Political Science,Academic Study Session,FY2013
