Date,Month,Day,Year,Pid,Slotid,Count
4/7/13,4,7,2013,2,15,11
4/7/13,4,7,2013,4,15,5
4/8/13,4,8,2013,1,15,11
4/8/13,4,8,2013,2,15,11
4/8/13,4,8,2013,4,15,7
4/8/13,4,8,2013,5,15,1
4/9/13,4,9,2013,1,15,15
4/9/13,4,9,2013,2,15,13
4/9/13,4,9,2013,4,15,15
4/10/13,4,10,2013,1,15,14
4/10/13,4,10,2013,2,15,12
4/10/13,4,10,2013,4,15,11
4/14/13,4,14,2013,1,15,16
4/14/13,4,14,2013,2,15,8
4/14/13,4,14,2013,4,15,16
4/15/13,4,15,2013,1,15,16
4/15/13,4,15,2013,2,15,11
4/15/13,4,15,2013,4,15,15
4/15/13,4,15,2013,5,15,2
4/16/13,4,16,2013,1,15,15
4/16/13,4,16,2013,2,15,10
4/16/13,4,16,2013,4,15,8
4/17/13,4,17,2013,1,15,20
4/17/13,4,17,2013,2,15,12
4/17/13,4,17,2013,4,15,6
4/18/13,4,18,2013,1,15,14
4/18/13,4,18,2013,2,15,6
4/18/13,4,18,2013,4,15,6
4/21/13,4,21,2013,1,15,8
4/21/13,4,21,2013,2,15,8
4/21/13,4,21,2013,4,15,7
4/22/13,4,22,2013,1,15,19
4/22/13,4,22,2013,2,15,19
4/22/13,4,22,2013,4,15,12
4/23/13,4,23,2013,1,15,24
4/23/13,4,23,2013,2,15,6
4/23/13,4,23,2013,4,15,7
4/23/13,4,23,2013,5,15,1
4/24/13,4,24,2013,1,15,15
4/24/13,4,24,2013,2,15,10
4/24/13,4,24,2013,4,15,9
4/25/13,4,25,2013,1,15,10
4/25/13,4,25,2013,2,15,4
4/25/13,4,25,2013,4,15,7
4/28/13,4,28,2013,1,15,10
4/28/13,4,28,2013,2,15,12
4/28/13,4,28,2013,4,15,20
4/29/13,4,29,2013,1,15,16
4/29/13,4,29,2013,2,15,7
4/29/13,4,29,2013,4,15,22
4/30/13,4,30,2013,1,15,14
4/30/13,4,30,2013,2,15,9
4/30/13,4,30,2013,4,15,18
5/1/13,5,1,2013,1,15,15
5/1/13,5,1,2013,2,15,7
5/1/13,5,1,2013,4,15,17
5/2/13,5,2,2013,1,15,9
5/2/13,5,2,2013,2,15,3
5/2/13,5,2,2013,4,15,12
5/5/13,5,5,2013,1,15,8
5/5/13,5,5,2013,2,15,11
5/5/13,5,5,2013,4,15,15
5/5/13,5,5,2013,5,15,1
5/6/13,5,6,2013,1,15,21
5/6/13,5,6,2013,2,15,9
5/6/13,5,6,2013,4,15,14
5/6/13,5,6,2013,5,15,1
5/7/13,5,7,2013,1,15,35
5/7/13,5,7,2013,2,15,7
5/7/13,5,7,2013,4,15,21
5/7/13,5,7,2013,5,15,2
5/8/13,5,8,2013,1,15,28
5/8/13,5,8,2013,2,15,10
5/8/13,5,8,2013,4,15,12
5/9/13,5,9,2013,1,15,23
5/9/13,5,9,2013,2,15,11
5/9/13,5,9,2013,4,15,8
5/9/13,5,9,2013,5,15,2
5/13/13,5,13,2013,1,15,25
5/13/13,5,13,2013,2,15,11
5/13/13,5,13,2013,4,15,17
5/13/13,5,13,2013,5,15,3
5/14/13,5,14,2013,1,15,18
5/14/13,5,14,2013,2,15,8
5/14/13,5,14,2013,4,15,14
5/14/13,5,14,2013,5,15,1
5/15/13,5,15,2013,1,15,27
5/15/13,5,15,2013,2,15,14
5/15/13,5,15,2013,4,15,21
5/15/13,5,15,2013,5,15,1
5/16/13,5,16,2013,1,15,19
5/16/13,5,16,2013,2,15,5
5/16/13,5,16,2013,4,15,16
5/19/13,5,19,2013,1,15,2
5/19/13,5,19,2013,4,15,9
5/20/13,5,20,2013,1,15,2
5/20/13,5,20,2013,2,15,1
5/20/13,5,20,2013,4,15,3
5/21/13,5,21,2013,1,15,4
5/21/13,5,21,2013,2,15,1
5/21/13,5,21,2013,4,15,4
9/3/13,9,3,2013,1,15,1
9/3/13,9,3,2013,2,15,5
9/4/13,9,4,2013,1,15,8
9/4/13,9,4,2013,2,15,1
9/4/13,9,4,2013,4,15,1
9/5/13,9,5,2013,1,15,5
9/5/13,9,5,2013,2,15,2
9/5/13,9,5,2013,4,15,1
9/8/13,9,8,2013,1,15,3
9/8/13,9,8,2013,2,15,2
9/8/13,9,8,2013,4,15,5
9/9/13,9,9,2013,1,15,9
9/9/13,9,9,2013,2,15,3
9/9/13,9,9,2013,4,15,5
9/10/13,9,10,2013,1,15,9
9/10/13,9,10,2013,2,15,5
9/10/13,9,10,2013,4,15,4
9/10/13,9,10,2013,5,15,1
9/11/13,9,11,2013,1,15,6
9/11/13,9,11,2013,2,15,5
9/11/13,9,11,2013,4,15,4
9/12/13,9,12,2013,1,15,6
9/12/13,9,12,2013,2,15,5
9/12/13,9,12,2013,4,15,6
9/15/13,9,15,2013,1,15,5
9/15/13,9,15,2013,2,15,6
9/15/13,9,15,2013,4,15,13
9/16/13,9,16,2013,1,15,8
9/16/13,9,16,2013,2,15,10
9/16/13,9,16,2013,4,15,12
9/17/13,9,17,2013,1,15,9
9/17/13,9,17,2013,2,15,6
9/17/13,9,17,2013,4,15,5
9/18/13,9,18,2013,1,15,10
9/18/13,9,18,2013,2,15,6
9/18/13,9,18,2013,4,15,10
9/19/13,9,19,2013,1,15,14
9/19/13,9,19,2013,2,15,9
9/19/13,9,19,2013,4,15,10
9/22/13,9,22,2013,1,15,16
9/22/13,9,22,2013,2,15,12
9/22/13,9,22,2013,4,15,5
9/23/13,9,23,2013,1,15,21
9/23/13,9,23,2013,2,15,13
9/23/13,9,23,2013,4,15,9
9/24/13,9,24,2013,1,15,15
9/24/13,9,24,2013,2,15,8
9/24/13,9,24,2013,4,15,11
9/25/13,9,25,2013,1,15,21
9/25/13,9,25,2013,2,15,8
9/25/13,9,25,2013,4,15,12
9/26/13,9,26,2013,1,15,12
9/26/13,9,26,2013,2,15,16
9/26/13,9,26,2013,4,15,14
9/29/13,9,29,2013,1,15,20
9/29/13,9,29,2013,2,15,9
9/29/13,9,29,2013,4,15,16
9/30/13,9,30,2013,1,15,23
9/30/13,9,30,2013,2,15,5
9/30/13,9,30,2013,4,15,6
9/30/13,9,30,2013,5,15,2
10/1/13,10,1,2013,1,15,20
10/1/13,10,1,2013,2,15,15
10/1/13,10,1,2013,4,15,8
10/2/13,10,2,2013,1,15,26
10/2/13,10,2,2013,2,15,6
10/2/13,10,2,2013,4,15,12
10/3/13,10,3,2013,1,15,13
10/3/13,10,3,2013,2,15,9
10/3/13,10,3,2013,4,15,8
10/6/13,10,6,2013,1,15,19
10/6/13,10,6,2013,2,15,10
10/6/13,10,6,2013,4,15,13
10/6/13,10,6,2013,5,15,1
10/7/13,10,7,2013,1,15,16
10/7/13,10,7,2013,2,15,8
10/7/13,10,7,2013,4,15,20
10/7/13,10,7,2013,5,15,1
10/8/13,10,8,2013,1,15,28
10/8/13,10,8,2013,2,15,10
10/8/13,10,8,2013,4,15,16
10/9/13,10,9,2013,1,15,13
10/9/13,10,9,2013,2,15,10
10/9/13,10,9,2013,4,15,14
10/10/13,10,10,2013,1,15,17
10/10/13,10,10,2013,2,15,13
10/10/13,10,10,2013,4,15,19
10/13/13,10,13,2013,1,15,18
10/13/13,10,13,2013,2,15,11
10/13/13,10,13,2013,4,15,12
10/13/13,10,13,2013,5,15,1
10/14/13,10,14,2013,1,15,25
10/14/13,10,14,2013,2,15,10
10/14/13,10,14,2013,4,15,19
10/14/13,10,14,2013,5,15,1
10/15/13,10,15,2013,1,15,26
10/15/13,10,15,2013,2,15,11
10/15/13,10,15,2013,4,15,10
10/15/13,10,15,2013,5,15,1
10/16/13,10,16,2013,1,15,22
10/16/13,10,16,2013,2,15,10
10/16/13,10,16,2013,4,15,19
10/17/13,10,17,2013,1,15,17
10/17/13,10,17,2013,2,15,7
10/17/13,10,17,2013,4,15,15
10/20/13,10,20,2013,1,15,11
10/20/13,10,20,2013,2,15,8
10/20/13,10,20,2013,4,15,18
10/21/13,10,21,2013,1,15,24
10/21/13,10,21,2013,2,15,12
10/21/13,10,21,2013,4,15,17
10/21/13,10,21,2013,5,15,1
10/22/13,10,22,2013,1,15,22
10/22/13,10,22,2013,2,15,12
10/22/13,10,22,2013,4,15,17
10/23/13,10,23,2013,1,15,16
10/23/13,10,23,2013,2,15,13
10/23/13,10,23,2013,4,15,7
10/24/13,10,24,2013,1,15,11
10/24/13,10,24,2013,2,15,10
10/24/13,10,24,2013,4,15,14
10/27/13,10,27,2013,1,15,12
10/27/13,10,27,2013,2,15,10
10/27/13,10,27,2013,4,15,5
10/27/13,10,27,2013,5,15,1
10/28/13,10,28,2013,1,15,17
10/28/13,10,28,2013,2,15,13
10/28/13,10,28,2013,4,15,12
10/28/13,10,28,2013,5,15,3
10/29/13,10,29,2013,1,15,21
10/29/13,10,29,2013,2,15,12
10/29/13,10,29,2013,4,15,12
10/30/13,10,30,2013,1,15,26
10/30/13,10,30,2013,2,15,16
10/30/13,10,30,2013,4,15,7
11/3/13,11,3,2013,1,15,8
11/3/13,11,3,2013,2,15,9
11/3/13,11,3,2013,4,15,4
11/3/13,11,3,2013,5,15,1
11/4/13,11,4,2013,1,15,17
11/4/13,11,4,2013,2,15,12
11/4/13,11,4,2013,4,15,14
11/4/13,11,4,2013,5,15,1
11/5/13,11,5,2013,1,15,14
11/5/13,11,5,2013,2,15,15
11/5/13,11,5,2013,4,15,16
11/5/13,11,5,2013,5,15,1
11/6/13,11,6,2013,1,15,9
11/6/13,11,6,2013,2,15,18
11/6/13,11,6,2013,4,15,13
11/7/13,11,7,2013,1,15,8
11/7/13,11,7,2013,2,15,10
11/7/13,11,7,2013,4,15,13
11/10/13,11,10,2013,1,15,14
11/10/13,11,10,2013,2,15,13
11/10/13,11,10,2013,4,15,14
11/10/13,11,10,2013,5,15,3
11/11/13,11,11,2013,1,15,19
11/11/13,11,11,2013,2,15,20
11/11/13,11,11,2013,4,15,20
11/12/13,11,12,2013,1,15,29
11/12/13,11,12,2013,2,15,9
11/12/13,11,12,2013,4,15,21
11/12/13,11,12,2013,5,15,2
11/13/13,11,13,2013,1,15,21
11/13/13,11,13,2013,2,15,11
11/13/13,11,13,2013,4,15,12
11/13/13,11,13,2013,5,15,2
11/14/13,11,14,2013,1,15,26
11/14/13,11,14,2013,2,15,11
11/14/13,11,14,2013,4,15,6
11/17/13,11,17,2013,1,15,19
11/17/13,11,17,2013,2,15,9
11/17/13,11,17,2013,4,15,12
11/18/13,11,18,2013,1,15,35
11/18/13,11,18,2013,2,15,15
11/18/13,11,18,2013,4,15,17
11/18/13,11,18,2013,5,15,2
11/19/13,11,19,2013,1,15,21
11/19/13,11,19,2013,2,15,11
11/19/13,11,19,2013,4,15,11
11/19/13,11,19,2013,5,15,1
11/20/13,11,20,2013,1,15,28
11/20/13,11,20,2013,2,15,11
11/20/13,11,20,2013,4,15,12
11/20/13,11,20,2013,5,15,3
11/21/13,11,21,2013,1,15,20
11/21/13,11,21,2013,2,15,11
11/21/13,11,21,2013,4,15,8
11/21/13,11,21,2013,5,15,2
11/24/13,11,24,2013,1,15,12
11/24/13,11,24,2013,2,15,6
11/24/13,11,24,2013,4,15,3
11/24/13,11,24,2013,5,15,1
11/25/13,11,25,2013,1,15,13
11/25/13,11,25,2013,2,15,10
11/25/13,11,25,2013,4,15,10
11/25/13,11,25,2013,5,15,2
11/26/13,11,26,2013,1,15,13
11/26/13,11,26,2013,2,15,6
11/26/13,11,26,2013,4,15,11
12/1/13,12,1,2013,1,15,13
12/1/13,12,1,2013,2,15,9
12/1/13,12,1,2013,4,15,6
12/1/13,12,1,2013,5,15,1
12/2/13,12,2,2013,1,15,26
12/2/13,12,2,2013,2,15,15
12/2/13,12,2,2013,4,15,17
12/3/13,12,3,2013,1,15,16
12/3/13,12,3,2013,2,15,15
12/3/13,12,3,2013,4,15,11
12/4/13,12,4,2013,1,15,18
12/4/13,12,4,2013,2,15,17
12/4/13,12,4,2013,4,15,13
12/5/13,12,5,2013,1,15,17
12/5/13,12,5,2013,2,15,14
12/5/13,12,5,2013,4,15,7
12/5/13,12,5,2013,5,15,2
12/6/13,12,6,2013,1,15,18
12/6/13,12,6,2013,2,15,5
12/6/13,12,6,2013,4,15,13
12/9/13,12,9,2013,1,15,18
12/9/13,12,9,2013,2,15,15
12/9/13,12,9,2013,4,15,20
12/9/13,12,9,2013,5,15,2
12/11/13,12,11,2013,1,15,29
12/11/13,12,11,2013,2,15,12
12/11/13,12,11,2013,4,15,19
12/11/13,12,11,2013,5,15,4
12/12/13,12,12,2013,1,15,25
12/12/13,12,12,2013,2,15,6
12/12/13,12,12,2013,4,15,12
12/13/13,12,13,2013,1,15,16
12/13/13,12,13,2013,2,15,8
12/13/13,12,13,2013,4,15,13
12/13/13,12,13,2013,5,15,2
12/15/13,12,15,2013,1,15,18
12/15/13,12,15,2013,2,15,12
12/15/13,12,15,2013,4,15,14
12/15/13,12,15,2013,5,15,1
12/16/13,12,16,2013,1,15,14
12/16/13,12,16,2013,2,15,11
12/16/13,12,16,2013,4,15,13
12/17/13,12,17,2013,1,15,11
12/17/13,12,17,2013,2,15,11
12/17/13,12,17,2013,4,15,19
12/18/13,12,18,2013,1,15,15
12/18/13,12,18,2013,2,15,5
12/18/13,12,18,2013,4,15,9
12/19/13,12,19,2013,1,15,6
12/19/13,12,19,2013,2,15,7
12/19/13,12,19,2013,4,15,9
2/2/14,2,2,2014,1,15,7
2/2/14,2,2,2014,2,15,1
2/2/14,2,2,2014,4,15,7
2/2/14,2,2,2014,5,15,1
2/3/14,2,3,2014,1,15,9
2/3/14,2,3,2014,2,15,6
2/3/14,2,3,2014,4,15,7
2/3/14,2,3,2014,5,15,1
2/5/14,2,5,2014,1,15,8
2/5/14,2,5,2014,2,15,5
2/5/14,2,5,2014,4,15,7
2/5/14,2,5,2014,5,15,2
2/6/14,2,6,2014,1,15,11
2/6/14,2,6,2014,2,15,4
2/6/14,2,6,2014,4,15,8
2/6/14,2,6,2014,5,15,1
2/9/14,2,9,2014,1,15,12
2/9/14,2,9,2014,2,15,5
2/9/14,2,9,2014,4,15,6
2/10/14,2,10,2014,1,15,16
2/10/14,2,10,2014,2,15,9
2/10/14,2,10,2014,4,15,2
2/11/14,2,11,2014,1,15,10
2/11/14,2,11,2014,2,15,5
2/11/14,2,11,2014,4,15,15
2/16/14,2,16,2014,1,15,12
2/16/14,2,16,2014,4,15,9
2/16/14,2,16,2014,5,15,1
2/17/14,2,17,2014,1,15,10
2/17/14,2,17,2014,2,15,6
2/17/14,2,17,2014,4,15,7
2/18/14,2,18,2014,1,15,11
2/18/14,2,18,2014,2,15,10
2/18/14,2,18,2014,4,15,15
2/18/14,2,18,2014,5,15,1
2/19/14,2,19,2014,1,15,18
2/19/14,2,19,2014,2,15,4
2/19/14,2,19,2014,4,15,14
2/20/14,2,20,2014,1,15,7
2/20/14,2,20,2014,2,15,6
2/20/14,2,20,2014,4,15,9
2/23/14,2,23,2014,1,15,14
2/23/14,2,23,2014,2,15,5
2/23/14,2,23,2014,4,15,12
2/23/14,2,23,2014,5,15,1
2/24/14,2,24,2014,1,15,16
2/24/14,2,24,2014,2,15,7
2/24/14,2,24,2014,4,15,8
2/24/14,2,24,2014,5,15,1
2/25/14,2,25,2014,1,15,21
2/25/14,2,25,2014,2,15,9
2/25/14,2,25,2014,4,15,13
2/26/14,2,26,2014,1,15,7
2/26/14,2,26,2014,2,15,7
2/26/14,2,26,2014,4,15,9
2/27/14,2,27,2014,1,15,12
2/27/14,2,27,2014,2,15,8
2/27/14,2,27,2014,4,15,12
2/27/14,2,27,2014,5,15,2
3/4/14,3,4,2014,1,15,18
3/4/14,3,4,2014,2,15,5
3/4/14,3,4,2014,4,15,15
3/5/14,3,5,2014,1,15,16
3/5/14,3,5,2014,2,15,9
3/5/14,3,5,2014,4,15,10
3/6/14,3,6,2014,1,15,14
3/6/14,3,6,2014,2,15,7
3/6/14,3,6,2014,4,15,13
3/6/14,3,6,2014,5,15,2
3/9/14,3,9,2014,1,15,20
3/9/14,3,9,2014,2,15,15
3/9/14,3,9,2014,4,15,15
3/9/14,3,9,2014,5,15,2
3/10/14,3,10,2014,1,15,20
3/10/14,3,10,2014,2,15,12
3/10/14,3,10,2014,4,15,10
3/10/14,3,10,2014,5,15,3
3/11/14,3,11,2014,1,15,30
3/11/14,3,11,2014,2,15,15
3/11/14,3,11,2014,4,15,10
3/11/14,3,11,2014,5,15,1
3/12/14,3,12,2014,1,15,12
3/12/14,3,12,2014,2,15,5
3/12/14,3,12,2014,4,15,12
3/12/14,3,12,2014,5,15,2
3/13/14,3,13,2014,1,15,7
3/13/14,3,13,2014,2,15,6
3/13/14,3,13,2014,4,15,2
3/13/14,3,13,2014,5,15,2
3/19/14,3,19,2014,1,15,11
3/19/14,3,19,2014,2,15,4
3/19/14,3,19,2014,4,15,4
3/19/14,3,19,2014,5,15,1
3/23/14,3,23,2014,4,15,4
3/23/14,3,23,2014,5,15,3
3/23/14,3,23,2014,1,15,7
3/23/14,3,23,2014,2,15,5
3/24/14,3,24,2014,1,15,13
3/24/14,3,24,2014,2,15,11
3/24/14,3,24,2014,4,15,8
3/25/14,3,25,2014,1,15,12
3/25/14,3,25,2014,2,15,9
3/25/14,3,25,2014,4,15,13
3/26/14,3,26,2014,1,15,16
3/26/14,3,26,2014,2,15,12
3/26/14,3,26,2014,4,15,14
3/27/14,3,27,2014,1,15,10
3/27/14,3,27,2014,2,15,8
3/27/14,3,27,2014,4,15,12
3/30/14,3,30,2014,1,15,15
3/30/14,3,30,2014,2,15,6
3/30/14,3,30,2014,4,15,9
3/31/14,3,31,2014,1,15,14
3/31/14,3,31,2014,2,15,13
3/31/14,3,31,2014,4,15,8
3/31/14,3,31,2014,5,15,1
4/1/14,4,1,2014,1,15,18
4/1/14,4,1,2014,2,15,8
4/1/14,4,1,2014,4,15,1
4/1/14,4,1,2014,5,15,2
4/2/14,4,2,2014,1,15,15
4/2/14,4,2,2014,2,15,14
4/2/14,4,2,2014,4,15,14
4/3/14,4,3,2014,1,15,9
4/3/14,4,3,2014,2,15,7
4/3/14,4,3,2014,4,15,8
4/3/14,4,3,2014,5,15,1
4/6/14,4,6,2014,1,15,15
4/6/14,4,6,2014,2,15,12
4/6/14,4,6,2014,4,15,14
4/7/14,4,7,2014,1,15,8
4/7/14,4,7,2014,2,15,13
4/7/14,4,7,2014,4,15,6
4/7/14,4,7,2014,5,15,1
4/8/14,4,8,2014,1,15,25
4/8/14,4,8,2014,2,15,11
4/8/14,4,8,2014,4,15,14
4/8/14,4,8,2014,5,15,1
4/9/14,4,9,2014,1,15,15
4/9/14,4,9,2014,2,15,6
4/9/14,4,9,2014,4,15,17
4/9/14,4,9,2014,5,15,1
4/10/14,4,10,2014,1,15,11
4/10/14,4,10,2014,2,15,6
4/10/14,4,10,2014,4,15,5
4/13/14,4,13,2014,1,15,7
4/13/14,4,13,2014,2,15,7
4/13/14,4,13,2014,4,15,8
4/13/14,4,13,2014,5,15,1
4/14/14,4,14,2014,1,15,12
4/14/14,4,14,2014,2,15,7
4/14/14,4,14,2014,4,15,16
4/14/14,4,14,2014,5,15,2
4/15/14,4,15,2014,1,15,19
4/15/14,4,15,2014,2,15,11
4/15/14,4,15,2014,4,15,16
4/15/14,4,15,2014,5,15,1
4/16/14,4,16,2014,1,15,15
4/16/14,4,16,2014,2,15,7
4/16/14,4,16,2014,4,15,11
4/17/14,4,17,2014,1,15,18
4/17/14,4,17,2014,2,15,11
4/17/14,4,17,2014,4,15,11
4/20/14,4,20,2014,1,15,12
4/20/14,4,20,2014,2,15,5
4/20/14,4,20,2014,4,15,12
4/20/14,4,20,2014,5,15,1
4/21/14,4,21,2014,1,15,15
4/21/14,4,21,2014,2,15,10
4/22/14,4,22,2014,1,15,14
4/22/14,4,22,2014,2,15,11
4/22/14,4,22,2014,4,15,9
4/23/14,4,23,2014,1,15,18
4/23/14,4,23,2014,2,15,8
4/23/14,4,23,2014,4,15,7
4/27/14,4,27,2014,1,15,19
4/27/14,4,27,2014,2,15,6
4/27/14,4,27,2014,4,15,10
4/27/14,4,27,2014,5,15,1
4/28/14,4,28,2014,1,15,17
4/28/14,4,28,2014,2,15,5
4/28/14,4,28,2014,4,15,7
4/29/14,4,29,2014,1,15,19
4/29/14,4,29,2014,2,15,6
4/29/14,4,29,2014,4,15,15
4/29/14,4,29,2014,5,15,1
4/30/14,4,30,2014,1,15,20
4/30/14,4,30,2014,2,15,9
4/30/14,4,30,2014,4,15,12
5/1/14,5,1,2014,1,15,11
5/1/14,5,1,2014,2,15,6
5/1/14,5,1,2014,4,15,8
5/4/14,5,4,2014,1,15,16
5/4/14,5,4,2014,2,15,5
5/4/14,5,4,2014,4,15,6
5/4/14,5,4,2014,5,15,1
5/5/14,5,5,2014,1,15,19
5/5/14,5,5,2014,2,15,7
5/5/14,5,5,2014,4,15,7
5/5/14,5,5,2014,5,15,1
5/6/14,5,6,2014,1,15,21
5/6/14,5,6,2014,2,15,7
5/6/14,5,6,2014,4,15,20
5/7/14,5,7,2014,1,15,17
5/7/14,5,7,2014,2,15,6
5/7/14,5,7,2014,4,15,19
5/7/14,5,7,2014,5,15,2
5/8/14,5,8,2014,1,15,27
5/8/14,5,8,2014,2,15,10
5/8/14,5,8,2014,4,15,19
5/8/14,5,8,2014,5,15,1
5/11/14,5,11,2014,1,15,21
5/11/14,5,11,2014,2,15,9
5/11/14,5,11,2014,4,15,18
5/12/14,5,12,2014,1,15,18
5/12/14,5,12,2014,2,15,12
5/12/14,5,12,2014,4,15,16
5/12/14,5,12,2014,5,15,3
5/13/14,5,13,2014,1,15,22
5/13/14,5,13,2014,2,15,11
5/13/14,5,13,2014,4,15,17
5/13/14,5,13,2014,5,15,2
5/14/14,5,14,2014,1,15,11
5/14/14,5,14,2014,2,15,12
5/14/14,5,14,2014,4,15,16
5/14/14,5,14,2014,5,15,2
5/15/14,5,15,2014,1,15,14
5/15/14,5,15,2014,2,15,6
5/15/14,5,15,2014,4,15,11
5/18/14,5,18,2014,1,15,10
5/18/14,5,18,2014,2,15,4
5/18/14,5,18,2014,4,15,7
5/18/14,5,18,2014,5,15,1
5/19/14,5,19,2014,1,15,10
5/19/14,5,19,2014,2,15,4
5/19/14,5,19,2014,4,15,9
5/20/14,5,20,2014,1,15,7
5/20/14,5,20,2014,2,15,5
5/20/14,5,20,2014,4,15,15
5/21/14,5,21,2014,1,15,1
5/21/14,5,21,2014,2,15,2
5/22/14,5,22,2014,1,15,5
5/22/14,5,22,2014,2,15,2
3/18/14,3,18,2014,1,15,2
3/18/14,3,18,2014,2,15,4
3/18/14,3,18,2014,4,15,3
9/14/14,9,14,2014,1,15,5
9/14/14,9,14,2014,2,15,2
9/14/14,9,14,2014,4,15,3
9/15/14,9,15,2014,1,15,13
9/15/14,9,15,2014,2,15,6
9/15/14,9,15,2014,4,15,11
9/16/14,9,16,2014,1,15,9
9/16/14,9,16,2014,2,15,8
9/16/14,9,16,2014,4,15,7
9/16/14,9,16,2014,5,15,2
9/17/14,9,17,2014,1,15,15
9/17/14,9,17,2014,2,15,9
9/17/14,9,17,2014,4,15,9
9/17/14,9,17,2014,5,15,2
9/18/14,9,18,2014,1,15,5
9/18/14,9,18,2014,2,15,11
9/18/14,9,18,2014,4,15,3
9/21/14,9,21,2014,1,15,14
9/21/14,9,21,2014,2,15,10
9/21/14,9,21,2014,4,15,9
9/21/14,9,21,2014,5,15,2
9/22/14,9,22,2014,1,15,13
9/22/14,9,22,2014,2,15,3
9/22/14,9,22,2014,4,15,10
9/22/14,9,22,2014,5,15,1
9/23/14,9,23,2014,1,15,12
9/23/14,9,23,2014,2,15,7
9/23/14,9,23,2014,4,15,12
9/23/14,9,23,2014,5,15,2
9/24/14,9,24,2014,1,15,9
9/24/14,9,24,2014,2,15,5
9/24/14,9,24,2014,4,15,10
9/24/14,9,24,2014,5,15,1
9/25/14,9,25,2014,1,15,11
9/25/14,9,25,2014,2,15,6
9/25/14,9,25,2014,4,15,12
9/25/14,9,25,2014,5,15,1
9/28/14,9,28,2014,1,15,4
9/28/14,9,28,2014,2,15,18
9/28/14,9,28,2014,4,15,16
9/29/14,9,29,2014,1,15,14
9/29/14,9,29,2014,2,15,8
9/29/14,9,29,2014,4,15,14
9/29/14,9,29,2014,5,15,1
9/30/14,9,30,2014,1,15,17
9/30/14,9,30,2014,2,15,9
9/30/14,9,30,2014,4,15,24
10/1/14,10,1,2014,1,15,17
10/1/14,10,1,2014,2,15,7
10/1/14,10,1,2014,4,15,6
10/2/14,10,2,2014,1,15,17
10/2/14,10,2,2014,2,15,10
10/2/14,10,2,2014,4,15,11
10/5/14,10,5,2014,1,15,8
10/5/14,10,5,2014,2,15,10
10/5/14,10,5,2014,4,15,14
10/6/14,10,6,2014,1,15,21
10/6/14,10,6,2014,2,15,20
10/6/14,10,6,2014,4,15,23
10/6/14,10,6,2014,5,15,2
10/7/14,10,7,2014,1,15,27
10/7/14,10,7,2014,2,15,8
10/7/14,10,7,2014,4,15,13
10/7/14,10,7,2014,5,15,1
10/8/14,10,8,2014,1,15,19
10/8/14,10,8,2014,2,15,13
10/8/14,10,8,2014,4,15,19
10/8/14,10,8,2014,5,15,2
10/9/14,10,9,2014,1,15,17
10/9/14,10,9,2014,2,15,6
10/9/14,10,9,2014,4,15,19
10/11/14,10,11,2014,1,15,21
10/11/14,10,11,2014,2,15,11
10/11/14,10,11,2014,4,15,13
10/11/14,10,11,2014,5,15,1
10/12/14,10,12,2014,1,15,21
10/12/14,10,12,2014,2,15,11
10/12/14,10,12,2014,4,15,13
10/12/14,10,12,2014,5,15,1
10/13/14,10,13,2014,1,15,19
10/13/14,10,13,2014,2,15,12
10/13/14,10,13,2014,4,15,9
10/13/14,10,13,2014,5,15,2
10/14/14,10,14,2014,1,15,20
10/14/14,10,14,2014,2,15,7
10/14/14,10,14,2014,4,15,15
10/14/14,10,14,2014,5,15,1
10/15/14,10,15,2014,1,15,21
10/15/14,10,15,2014,2,15,9
10/15/14,10,15,2014,4,15,8
10/15/14,10,15,2014,5,15,1
10/16/14,10,16,2014,1,15,15
10/16/14,10,16,2014,2,15,7
10/16/14,10,16,2014,4,15,9
10/19/14,10,19,2014,1,15,26
10/19/14,10,19,2014,2,15,4
10/19/14,10,19,2014,4,15,10
10/19/14,10,19,2014,5,15,1
10/20/14,10,20,2014,1,15,27
10/20/14,10,20,2014,2,15,10
10/20/14,10,20,2014,4,15,5
10/21/14,10,21,2014,1,15,19
10/21/14,10,21,2014,2,15,9
10/21/14,10,21,2014,4,15,16
10/21/14,10,21,2014,5,15,2
10/22/14,10,22,2014,1,15,34
10/22/14,10,22,2014,2,15,8
10/22/14,10,22,2014,4,15,8
10/23/14,10,23,2014,1,15,18
10/23/14,10,23,2014,2,15,4
10/23/14,10,23,2014,4,15,16
10/23/14,10,23,2014,5,15,1
10/24/14,10,24,2014,1,15,17
10/24/14,10,24,2014,2,15,17
10/24/14,10,24,2014,4,15,11
10/26/14,10,26,2014,1,15,17
10/26/14,10,26,2014,2,15,17
10/26/14,10,26,2014,4,15,11
10/27/14,10,27,2014,1,15,20
10/27/14,10,27,2014,2,15,16
10/27/14,10,27,2014,4,15,4
10/28/14,10,28,2014,1,15,23
10/28/14,10,28,2014,2,15,19
10/28/14,10,28,2014,4,15,8
10/28/14,10,28,2014,5,15,3
10/29/14,10,29,2014,1,15,16
10/29/14,10,29,2014,2,15,7
10/29/14,10,29,2014,4,15,14
10/29/14,10,29,2014,5,15,2
10/30/14,10,30,2014,1,15,15
10/30/14,10,30,2014,2,15,11
10/30/14,10,30,2014,4,15,9
10/30/14,10,30,2014,5,15,2
11/2/14,11,2,2014,1,15,10
11/2/14,11,2,2014,2,15,9
11/2/14,11,2,2014,4,15,11
